,name,PM25RT
15472,Kirksville,
15473,La Plata,0.31
15474,La Plata,0.31
15475,La Plata,
15476,La Plata,
15477,La Plata,
15478,La Plata,
15479,La Plata,
15480,Labadie,0.018
15481,Labadie,0.018
15482,Labadie,0.018
15483,Labadie,0.0181
15484,Lake Road,0.0077
15485,Lake Road,0.0049
15486,Lebanon Solar Farm (MO),
15487,Loess Hills,
15488,Lost Creek Wind Energy Facility,
15489,Macon,
15490,Macon,
15491,Macon,
15492,Macon Energy Center,0.001
15493,Macon Solar Power Project,
15494,Main Street (MO),
15495,Malden,
15496,Malden,0.31
15497,Malden,0.31
15498,Malden,0.31
15499,Malden,0.31
15500,Malden,0.31
15501,Malden,0.31
15502,Malden,0.31
15503,Marceline,0.31
15504,Marceline,0.31
15505,Marceline,
15506,Marceline,
15507,Marceline,0.31
15508,Marceline,0.31
15509,Marshall (MO),0.0004
15510,Marshall (MO),0.0004
15511,Marshall (MO),
15512,Marshall (MO),
15513,Marshall (MO),
15514,Marshall (MO),0.31
15515,Marshall (MO),0.31
15516,Marshall (MO),0.31
15517,Marshall (MO),0.001
15518,Marshall Solar Farm (MO),
15519,MBS Texbook Exchange,
15520,MBS Texbook Exchange,
15521,McCartney Generating Station,0.0041
15522,McCartney Generating Station,0.0039
15523,McCartney Generating Station,0.0044
15524,McCartney Generating Station,0.0045
15525,Memphis,
15526,Memphis,
15527,Memphis,
15528,Memphis,
15529,Memphis,
15530,Memphis,
15531,Memphis,
15532,Memphis,
15533,Memphis,
15534,Memphis,
15535,Meramec,0.0171
15536,Meramec,0.0043
15537,Meramec,0.0067
15538,Meramec,0.0068
15539,Meramec,
15540,Meramec,
15541,Meramec,
15542,Mexico,0.0063
15543,Missouri City,
15544,Missouri City,
15545,MJMEUC Generating Station #1,0.001
15546,Moberly,0.0051
15547,Monroe (MO),
15548,Monroe (MO),
15549,Monroe (MO),
15550,Monroe (MO),
15551,Monroe (MO),
15552,Monroe (MO),
15553,Monroe (MO),
15554,Monroe (MO),
15555,Monroe (MO),
15556,Monroe (MO),
15557,Monroe (MO),
15558,Monroe (MO),
15559,Montrose,
15560,Montrose,
15561,Montrose,
15562,Moreau,0.0072
15563,MU Combined Heat and Power Plant,0.0187
15564,MU Combined Heat and Power Plant,0.0074
15565,MU Combined Heat and Power Plant,
15566,MU Combined Heat and Power Plant,0.0074
15567,MU Combined Heat and Power Plant,
15568,MU Combined Heat and Power Plant,
15569,MU Combined Heat and Power Plant,
15570,MU Combined Heat and Power Plant,0.0074
15571,MU Combined Heat and Power Plant,0.0074
15572,MU Combined Heat and Power Plant,
15573,MU Combined Heat and Power Plant,
15574,MU Combined Heat and Power Plant,
15575,MU Combined Heat and Power Plant,0.001
15576,MU Combined Heat and Power Plant,0.001
15577,Nevada,
15578,New Madrid Power Plant,0.011
15579,New Madrid Power Plant,0.0149
15580,Niangua,
15581,Niangua,
15582,"Nixa Solar, LLC",
15583,Noble Hill Landfill,0.0147
15584,Nodaway Power Plant,0.0065
15585,Nodaway Power Plant,0.0068
15586,North Fork Ridge Wind Energy Center,
15587,Northeast Generating Station,0.0115
15588,Northeast Generating Station,0.0115
15589,Northeast Generating Station,0.0115
15590,Northeast Generating Station,0.0115
15591,Northeast Generating Station,0.0115
15592,Northeast Generating Station,0.0115
15593,Northeast Generating Station,0.0115
15594,Northeast Generating Station,0.0115
15595,O'Fallon Renewable Energy Center,
15596,Osage Dam,
15597,Osage Dam,
15598,Osage Dam,
15599,Osage Dam,
15600,Osage Dam,
15601,Osage Dam,
15602,Osage Dam,
15603,Osage Dam,
15604,Osborn Wind Energy,
15605,Outlaw Wind Project LLC,
15606,Overall Road Station,0.31
15607,Overall Road Station,0.31
15608,Overall Road Station,0.31
15609,Overall Road Station,0.31
15610,Ozark Beach,
15611,Ozark Beach,
15612,Ozark Beach,
15613,Ozark Beach,
15614,Peno Creek Energy Center,0.0066
15615,Peno Creek Energy Center,0.0066
15616,Peno Creek Energy Center,0.0066
15617,Peno Creek Energy Center,0.0066
15618,Peno Creek Energy Center,0.0066
15619,Peno Creek Energy Center,
15620,Peno Creek Energy Center,0.0066
15621,Peno Creek Energy Center,0.0066
15622,Poplar Bluff Generating Station,0.0004
15623,Poplar Bluff Generating Station,0.0004
15624,Poplar Bluff Generating Station,0.0004
15625,Poplar Bluff Generating Station,0.31
15626,Poplar Bluff Generating Station,0.0004
15627,Prosperity Solar Farm CSG,
15628,Ralph Green Station,0.0066
15629,Renewable Energy Center at BJH,
15630,Richwoods Renewable Energy Center Hybrid,
15631,Richwoods Renewable Energy Center Hybrid,
15632,Rock Creek Wind Project,
15633,Rolla Solar Farm (MO),
15634,Rush Island,0.0059
15635,Rush Island,0.0059
15636,Salisbury City of,
15637,Salisbury City of,
15638,Salisbury City of,
15639,Salisbury City of,
15640,Shelbina Power #1,0.31
15641,Shelbina Power #1,0.31
15642,Shelbina Power #2,0.31
15643,Shelbina Power #2,0.31
15644,Shelbina Power #2,0.31
15645,Shelbina Power #2,0.31
15646,Shelbina Power #3,0.31
15647,Shelbina Power #3,0.31
15648,Sibley,
15649,Sibley,
15650,Sibley,
15651,Sikeston,0.0432
15652,Sioux,0.0158
15653,Sioux,0.0161
15654,South Harper Peaking Facility,0.0066
15655,South Harper Peaking Facility,0.0066
15656,South Harper Peaking Facility,0.0066
15657,Southwestern Bell Telephone,0.31
15658,Southwestern Bell Telephone,0.31
15659,Southwestern Bell Telephone,0.31
15660,Southwestern Bell Telephone,0.31
15661,Southwestern Bell Telephone,0.31
15662,Southwestern Bell Telephone,0.31
15663,Southwestern Bell Telephone,0.31
15664,Springfield Solar 1 LLC,
15665,St Joseph Landfill Generating Station,0.0147
15666,St. Francis Power Plant,0.0
15667,St. Francis Power Plant,0.0
15668,Stanberry,
15669,Stanberry,
15670,Stanberry,
15671,Stanberry,
15672,Stanberry,
15673,Stanberry,
15674,State Line (MO),0.0119
15675,State Line (MO),0.0067
15676,State Line (MO),0.0067
15677,Station H,0.001
15678,Station H,0.001
15679,Station I,0.018
15680,Station I,0.018
15681,Stockton Hydro,
15682,Sub 2 Generating Station,
15683,Sub 2 Generating Station,
15684,Sub 3 Generating Station,
15685,Sub 3 Generating Station,
15686,Sub 3 Generating Station,
15687,Sub 3 Generating Station,
15688,Table Rock,
15689,Table Rock,
15690,Table Rock,
15691,Table Rock,
15692,Taum Sauk,
15693,Taum Sauk,
15694,Thomas Hill Energy Center,0.0099
15695,Thomas Hill Energy Center,0.0103
15696,Thomas Hill Energy Center,0.0115
15697,Trenton Diesel,
15698,Trenton Diesel,
15699,Trenton Diesel,
15700,Trenton Diesel,
15701,Trenton Diesel,
15702,Trenton Diesel,
15703,Trenton North,0.31
15704,Trenton North,0.31
15705,Trenton North,0.31
15706,Trenton North,0.31
15707,Trenton North,0.31
15708,Trenton Solar Farm (MO),
15709,Trenton South,0.31
15710,Trenton South,0.31
15711,Trenton South,0.31
15712,Trenton South,0.31
15713,Trenton South,0.31
15714,Trenton South,0.31
15715,Trenton South,0.31
15716,Trigen St. Louis,
15717,Trigen St. Louis,
15718,Trigen St. Louis,
15719,Trigen St. Louis,
15720,Trigen St. Louis,
15721,Unionville,
15722,Unionville,
15723,Unionville City of,0.31
15724,Unionville City of,0.31
15725,Unionville City of,0.31
15726,Unionville City of,0.31
15727,Unionville City of,0.31
15728,Unionville City of,0.31
15729,Unionville City of,0.31
15730,Unionville City of,0.31
15731,Unionville City of,0.31
15732,Utica Renewable Energy Center Hybrid,
15733,Utica Renewable Energy Center Hybrid,
15734,Viaduct,
15735,Walton Street Substation,
15736,Walton Street Substation,
15737,Walton Street Substation,0.31
15738,Waynesville Solar Farm (MO),
15739,"White Cloud Wind Project, LLC",
15740,Ackerman Combined Cycle Plant,0.0074
15741,Ackerman Combined Cycle Plant,0.0092
15742,Arkabutla Lake Hydroelectric Project,
15743,Arkabutla Lake Hydroelectric Project,
15744,Attala Generating Plant,0.0144
15745,Attala Generating Plant,0.0144
15746,Batesville Generation Facility,0.0116
15747,Batesville Generation Facility,0.0116
15748,Batesville Generation Facility,0.0119
15749,Baxter Wilson,0.0064
15750,Benndale,
15751,Benndale,0.0004
15752,Benndale,0.0004
15753,Caledonia,0.0079
15754,Caledonia,0.0078
15755,Caledonia,0.0096
15756,CF Industries Yazoo City Complex,0.001
15757,Chevron Cogenerating Station,0.0141
15758,Choctaw County Gen,0.005
15759,Choctaw County Gen,0.0057
15760,Choctaw County Gen,0.0033
15761,Columbus MS,0.0187
15762,Columbus MS,0.0073
15763,Columbus MS,0.0067
15764,Crossroads Energy Center (CPU),0.0194
15765,Crossroads Energy Center (CPU),0.016
15766,Crossroads Energy Center (CPU),0.0161
15767,Crossroads Energy Center (CPU),0.0156
15768,Daniel Electric Generating Plant,0.0023
15769,Daniel Electric Generating Plant,0.0054
15770,Daniel Electric Generating Plant,0.0044
15771,Daniel Electric Generating Plant,0.0044
15772,Daniel Electric Generating Plant,0.0044
15773,Daniel Electric Generating Plant,0.0066
15774,David M Ratcliffe,0.0061
15775,David M Ratcliffe,0.0055
15776,Delta (MS),
15777,Delta (MS),
15778,District 70 Transco Gas Pipe Line,
15779,District 70 Transco Gas Pipe Line,
15780,Eaton,
15781,Eaton,
15782,Eaton,
15783,Enid Lake Hydroelectric Project,
15784,Enid Lake Hydroelectric Project,
15785,Ergon Refining Vicksburg,0.001
15786,Georgia-Pacific Monticello Paper,0.0187
15787,Georgia-Pacific Monticello Paper,0.0074
15788,Georgia-Pacific Monticello Paper,0.0067
15789,Georgia-Pacific Monticello Paper,0.0067
15790,Georgia-Pacific Taylorsville Plywood,0.001
15791,Gerald Andrus,0.0072
15792,Grand Gulf,
15793,Grenada Lake Hydroelectric Project,
15794,Grenada Lake Hydroelectric Project,
15795,Gulfport Naval Base CSG PV System,
15796,Hattiesburg Solar Farm,
15797,Hinds Energy Facility,0.0078
15798,Hinds Energy Facility,0.0035
15799,Hinds Energy Facility,0.0035
15800,International Paper Vicksburg Mill,0.0187
15801,International Paper Vicksburg Mill,0.0067
15802,Kemper County,0.0121
15803,Kemper County,0.0121
15804,Kemper County,0.012
15805,Kemper County,0.012
15806,L L Wilkins,
15807,L L Wilkins,0.0062
15808,L L Wilkins,0.0004
15809,Leaf River Cellulose LLC,0.0187
15810,Leaf River Cellulose LLC,0.0067
15811,Magnolia Combined Cycle Plant,0.0089
15812,Magnolia Combined Cycle Plant,0.0089
15813,Magnolia Combined Cycle Plant,0.0088
15814,Meridian,0.31
15815,Meridian,0.31
15816,Meridian,0.31
15817,Meridian,0.31
15818,Meridian,0.31
15819,Meridian II,
15820,Meridian III,
15821,Mississippi Baptist Medical Center,
15822,Moselle Generation Complex,0.0207
15823,Moselle Generation Complex,0.0198
15824,Moselle Generation Complex,0.028
15825,Moselle Generation Complex,0.0062
15826,Moselle Generation Complex,0.0062
15827,MPC1,
15828,Natchez,
15829,OE_MS5,
15830,OE_MS5,
15831,Paulding,
15832,Prairie Bluff,0.0147
15833,R D Morrow,
15834,R D Morrow,
15835,R D Morrow,
15836,Red Hills Generation Facility,0.0128
15837,Red Hills Generation Facility,0.0095
15838,Rex Brown,
15839,Rex Brown,
15840,Rex Brown,
15841,Rex Brown,
15842,Sardis Lake Hydroelectric Project,
15843,Sardis Lake Hydroelectric Project,
15844,Silver Creek Generating Plant,0.0195
15845,Silver Creek Generating Plant,0.0197
15846,Silver Creek Generating Plant,0.0201
15847,Southaven Combined Cycle Plant,0.012
15848,Southaven Combined Cycle Plant,0.0104
15849,Southaven Combined Cycle Plant,0.0093
15850,SR Houston,
15851,Sumrall I Solar Farm,
15852,Sumrall II Solar Farm,
15853,Sunflower County,
15854,Sweatt Electric Generating Plant,0.0119
15855,Sweatt Electric Generating Plant,0.0118
15856,Sylvarena Generating Plant,0.015
15857,Sylvarena Generating Plant,0.0149
15858,Sylvarena Generating Plant,0.0148
15859,Third Street,
15860,Third Street,
15861,Watson Electric Generating Plant,0.0057
15862,Watson Electric Generating Plant,0.0023
15863,Watson Electric Generating Plant,0.0385
15864,Watson Electric Generating Plant,0.0338
15865,Yazoo,
15866,Yazoo,
15867,Yazoo,
15868,Basin Creek Plant,0.0004
15869,Basin Creek Plant,0.0004
15870,Basin Creek Plant,0.0004
15871,Basin Creek Plant,0.0004
15872,Basin Creek Plant,0.0004
15873,Basin Creek Plant,0.0004
15874,Basin Creek Plant,0.0004
15875,Basin Creek Plant,0.0004
15876,Basin Creek Plant,0.0004
15877,Big Fork,
15878,Big Fork,
15879,Big Fork,
15880,Big Timber Wind Farm,
15881,Black Bear Wind (MT),
15882,Black Eagle,
15883,Black Eagle,
15884,Black Eagle,
15885,"Black Eagle Solar, LLC",
15886,Broadwater Power Project,
15887,Cabin Creek Solar,
15888,Cabin Creek Solar II,
15889,Canyon Ferry,
15890,Canyon Ferry,
15891,Canyon Ferry,
15892,Clark Canyon Hydro-Electric Facility,
15893,Clark Canyon Hydro-Electric Facility,
15894,Cochrane,
15895,Cochrane,
15896,Colstrip,0.0024
15897,Colstrip,0.0019
15898,Colstrip,0.0221
15899,Colstrip,0.0214
15900,Colstrip Energy Limited Partnership,0.0117
15901,Crazy Mountain Wind LLC,
15902,Culbertson Station,0.0145
15903,Dave Gates Generating Station,0.0395
15904,Dave Gates Generating Station,0.0412
15905,Dave Gates Generating Station,0.0091
15906,Dave Gates Generating Station,0.0102
15907,Dave Gates Generating Station,0.0255
15908,Dave Gates Generating Station,0.0243
15909,Diamond Willow Wind Facility,
15910,Fairfield Wind,
15911,Flathead Landfill to Gas Energy Facility,0.0147
15912,Flathead Landfill to Gas Energy Facility,
15913,Flint Creek Hydroelectric LLC,
15914,Fort Peck,
15915,Fort Peck,
15916,Fort Peck,
15917,Fort Peck,
15918,Fort Peck,
15919,Glendive Generating Station,0.0081
15920,Gordon Butte Wind LLC,
15921,Gordon Butte Wind LLC,
15922,Gordon Butte Wind LLC,
15923,Gordon Butte Wind LLC,
15924,"Great Divide Solar, LLC",
15925,"Green Meadow Solar, LLC",
15926,Greenfield Wind - MT,
15927,Grizzly Wind LLC,
15928,Hardin Generating Station,0.0121
15929,Hauser,
15930,Hauser,
15931,Hauser,
15932,Hauser,
15933,Hauser,
15934,Hauser,
15935,Hauser,
15936,Haymaker Hybrid,
15937,Haymaker Hybrid,
15938,Holter,
15939,Holter,
15940,Holter,
15941,Holter,
15942,"Horse Thief Wind Project, LLC",
15943,Horseshoe Bend Wind Park,
15944,Hungry Horse,
15945,Hungry Horse,
15946,Hungry Horse,
15947,Hungry Horse,
15948,J E Corette Plant,
15949,Jawbone Wind Project,
15950,Judith Gap Wind Energy Center,
15951,Lewis & Clark,0.0272
15952,Libby,
15953,Libby,
15954,Libby,
15955,Libby,
15956,Libby,
15957,Madison Dam,
15958,Madison Dam,
15959,Madison Dam,
15960,Madison Dam,
15961,"Magpie Solar, LLC",
15962,Martinsdale Wind Farm,
15963,Miles City GT,0.001
15964,Milltown,
15965,Milltown,
15966,Milltown,
15967,Milltown,
15968,Milltown,
15969,Morony,
15970,Morony,
15971,MTSUN,
15972,"Mud Springs Wind Project, LLC",
15973,Musselshell Wind Project,
15974,Musselshell Wind Project Two LLC,
15975,Mystic,
15976,Mystic,
15977,NaturEner Glacier Wind Energy 1,
15978,NaturEner Glacier Wind Energy 2,
15979,NaturEner Rim Rock Energy,
15980,Noxon Rapids,
15981,Noxon Rapids,
15982,Noxon Rapids,
15983,Noxon Rapids,
15984,Noxon Rapids,
15985,OREG 1 Inc,
15986,OREG 1 Inc,
15987,OREG 1 Inc,
15988,OREG 1 Inc,
15989,OREG 2 Inc,
15990,OREG 2 Inc,
15991,OREG 2 Inc,
15992,OREG 2 Inc,
15993,Phillips 66 Billings Refinery,0.0122
15994,Pryor Mountain Wind,
15995,Rainbow (MT),
15996,Rainbow (MT),
15997,Rainbow (MT),
15998,Rainbow (MT),
15999,Rainbow (MT),
16000,Rainbow (MT),
16001,Rainbow (MT),
16002,Rainbow (MT),
16003,Rainbow (MT),
16004,Rattlesnake Solar,
16005,"River Bend Solar, LLC",
16006,Ryan,
16007,Ryan,
16008,Ryan,
16009,Ryan,
16010,Ryan,
16011,Ryan,
16012,Sand Creek Wind Farm,
16013,Selis Ksanka Qlispe,
16014,Selis Ksanka Qlispe,
16015,Selis Ksanka Qlispe,
16016,Sidney MT Plant,0.0218
16017,Sidney MT Plant,0.0218
16018,Sidney MT Plant,0.0074
16019,Sidney MT Plant,0.0074
16020,South Dry Creek Hydro,
16021,"South Mills Solar, LLC",
16022,South Peak Wind,
16023,Spion Kop Wind Farm,
16024,"Stillwater Wind, LLC",
16025,Stoltze CoGen1,0.0187
16026,Thompson Falls,
16027,Thompson Falls,
16028,Thompson Falls,
16029,Thompson Falls,
16030,Thompson Falls,
16031,Thompson Falls,
16032,Thompson Falls,
16033,Tiber Dam Hydroelectric Plant,
16034,Turnbull Hydro,
16035,Turnbull Hydro,
16036,Two Dot Wind Broadview East LLC,
16037,Two Dot Wind Farm,
16038,Western Sugar Cooperative - Billings,0.014
16039,Yellowstone Energy Limited Partnership,0.0092
16040,Yellowstone Energy Limited Partnership,0.0092
16041,Yellowtail,
16042,Yellowtail,
16043,Yellowtail,
16044,Yellowtail,
16045,1001 Ebenezer Church Solar,
16046,1008 Matthews Solar,
16047,1009 Yadkin Solar,
16048,"1025 Traveller Solar, LLC",
16049,"1034 Catherine Lake Solar, LLC",
16050,1045 Tomlin Mill Solar,
16051,"1047 Little Mountain Solar, LLC",
16052,"1051 Lucky Solar, LLC",
16053,1073 Onslow Solar,
16054,"231 Dixon 74 Solar I, LLC",
16055,"232 Long Branch 29 Solar I, LLC",
16056,315 Vinson Road,
16057,4Oaks,
16058,510 REPP One,
16059,ABD Farms,
16060,Achilles Solar,
16061,"Acme Solar, LLC",
16062,Adams Solar,
16063,AGA TAG Solar IV LLC,
16064,Ahoskie,
16065,Ajax Solar,
16066,Albemarle Beach Solar,
16067,Albemarle Hospital Unit,0.31
16068,Albemarle Prime Power Park,0.31
16069,Albemarle Prime Power Park,0.31
16070,Albemarle Solar Center LLC,
16071,Albertson Solar LLC,
16072,Alexis Solar,
16073,Alpha Value Solar,
16074,AM Best Farm,
16075,American Beech Solar LLC,
16076,American Legion PV 1,
16077,Amethyst Solar,
16078,Anderson Farm LLC,
16079,Andrew Solar,
16080,Angel Solar,
16081,Angier Farm,
16082,Anna Solar,
16083,Apple Data Center - Fuel Cell 1&2,0.0
16084,Apple Data Center - Fuel Cell 1&2,0.0
16085,Apple Data Center - PV2,
16086,Apple Data Center PV,
16087,Apple Data Center PV3,
16088,Apple One,
16089,"Ararat Rock Solar, LLC",
16090,Arba Solar Energy Storage,
16091,Arba Solar Energy Storage,
16092,"Arba Solar, LLC",
16093,"Arba Solar, LLC",
16094,"Arba Solar, LLC",
16095,"Arba Solar, LLC",
16096,Arborgate Solar,
16097,Archer Daniels Midland Southport,
16098,Archer Daniels Midland Southport,
16099,Archer Daniels Midland Southport,
16100,Arndt Farm,
16101,"Arthur Solar, LLC",
16102,Asheville,0.0198
16103,Asheville,
16104,Asheville,0.0028
16105,Asheville,0.0028
16106,Asheville,0.0062
16107,Asheville,0.0062
16108,Asheville-Rock Hill Battery,
16109,Ashley Solar Farm,
16110,"Aspen Solar, LLC",
16111,Atkinson Farm Solar,
16112,Atkinson Solar II,
16113,"ATOOD Solar IV, LLC",
16114,Audrey Solar,
16115,"Augustus Farm, LLC",
16116,"Aulander Holloman Solar, LLC",
16117,"Aulander Hwy 42 Solar, LLC",
16118,Austin Solar,
16119,"Auten Road Farm, LLC",
16120,Avalon Hydropower,
16121,Avalon Hydropower,
16122,Avalon Hydropower,
16123,Ayrshire,
16124,Badger,
16125,Bailey Farm LLC,
16126,Bakatsias Solar,
16127,Baker PV 1,
16128,Balsam,
16129,"Baltimore Church Solar, LLC",
16130,"Barker Solar, LLC",
16131,"Barnhill Road Solar, LLC",
16132,Battleboro Farm,
16133,Battleground,
16134,Bay Branch Solar,
16135,Bay Tree,
16136,Bayboro Solar Farm,
16137,Bear Branch Solar,
16138,Bear Creek Dam,
16139,Bear Creek Solar,
16140,Bearford Farm Solar Project,
16141,Bearford Solar II,
16142,BearPond Solar Center LLC,
16143,"Beaufort Solar, LLC",
16144,Beetle Solar,
16145,Belews Creek,0.0222
16146,Belews Creek,0.0203
16147,Belwood Farm,
16148,"Benson Solar, LLC",
16149,Benthall Bridge PV 1,
16150,Bernhardt Furniture Solar Farm,
16151,Beth,
16152,"Bethel Price Solar, LLC",
16153,Bethel Solar,
16154,Beulaville,
16155,"BG Stewart Solar Farm, LLC",
16156,Big Boy,
16157,Biltmore Solar Fields,
16158,Binks Solar,
16159,Biscoe Solar LLC,
16160,"Bizzell Church Solar 1, LLC",
16161,Bizzell Church Solar 2,
16162,Blackburn Landfill Co-Generation,0.0147
16163,Blackburn Landfill Co-Generation,0.0147
16164,Blackburn Landfill Co-Generation,0.0147
16165,Bladen Solar,
16166,Bladenboro Farm,
16167,Bladenboro Solar 2,
16168,"Bladenboro Solar, LLC",
16169,Blewett,0.0576
16170,Blewett,0.0576
16171,Blewett,0.0576
16172,Blewett,0.0576
16173,Blewett,
16174,Blewett,
16175,Blewett,
16176,Blewett,
16177,Blewett,
16178,Blewett,
16179,Blue Bird Solar,
16180,Blue Ridge Paper Products Inc.,0.0491
16181,Blue Ridge Paper Products Inc.,0.0151
16182,Blue Ridge Paper Products Inc.,0.0151
16183,Blue Ridge Paper Products Inc.,0.2319
16184,Blue Ridge Paper Products Inc.,0.0489
16185,Blueberry One,
16186,Bo Biggs Solar,
16187,Boaz Farm Solar,
16188,Bolton Farm,
16189,Bondi Solar,
16190,Bonnie Solar,
16191,Boseman Solar Center LLC,
16192,Bostic Delivery No 2,0.31
16193,Boykin PV1,
16194,Bradley Farm (Dudley),
16195,Bradley PV1,
16196,Brantley Solar,
16197,BRE,
16198,BRE NC Solar 2,
16199,BRE NC Solar 3,
16200,BRE NC Solar 4,
16201,Bridgewater,
16202,Bridgewater,
